product_id,name,brand,brand_id,category,category_id,subcategory,subcategory_id,description,dietary_tags_json,allergen_tags_json,ingredients_text,aliases_json,country_of_origin_code,attributes_json,lifecycle,rating,reviews,nutrition_per_100g_json
"prd_qm_homekind_stain_lift_powder","Stain Lift Powder","HomeKind","brand_qm_homekind","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""stain lift powder"",""cleaning"",""homekind stain lift powder""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.7","10697","{}"
"prd_qm_brightnest_chlorine_bleach_liquid","Chlorine Bleach Liquid","BrightNest","brand_qm_brightnest","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""chlorine bleach liquid"",""cleaning"",""brightnest chlorine bleach liquid""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.1","10870","{}"
"prd_qm_cleanora_drain_unblocker","Drain Unblocker","Cleanora","brand_qm_cleanora","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""drain unblocker"",""cleaning"",""cleanora drain unblocker""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.4","11043","{}"
"prd_qm_homekind_room_freshener_linen","Room Freshener Linen","HomeKind","brand_qm_homekind","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""room freshener linen"",""cleaning"",""homekind room freshener linen""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.7","11216","{}"
"prd_qm_brightnest_mosquito_repellent_refill","Mosquito Repellent Refill","BrightNest","brand_qm_brightnest","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""mosquito repellent refill"",""cleaning"",""brightnest mosquito repellent refill""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.1","11389","{}"
"prd_qm_cleanora_flying_insect_spray","Flying Insect Spray","Cleanora","brand_qm_cleanora","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""flying insect spray"",""cleaning"",""cleanora flying insect spray""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.4","11562","{}"
"prd_qm_homekind_cockroach_control_spray","Cockroach Control Spray","HomeKind","brand_qm_homekind","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""cockroach control spray"",""cleaning"",""homekind cockroach control spray""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.7","11735","{}"
"prd_qm_brightnest_floor_wiper","Floor Wiper","BrightNest","brand_qm_brightnest","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""floor wiper"",""cleaning"",""brightnest floor wiper""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.1","11908","{}"
"prd_qm_cleanora_microfiber_cleaning_cloth","Microfiber Cleaning Cloth","Cleanora","brand_qm_cleanora","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""microfiber cleaning cloth"",""cleaning"",""cleanora microfiber cleaning cloth""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.4","12081","{}"
"prd_qm_homekind_heavy_duty_garbage_bags","Heavy Duty Garbage Bags","HomeKind","brand_qm_homekind","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""heavy duty garbage bags"",""cleaning"",""homekind heavy duty garbage bags""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.7","12254","{}"
"prd_qm_brightnest_steel_scrub_pads","Steel Scrub Pads","BrightNest","brand_qm_brightnest","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""steel scrub pads"",""cleaning"",""brightnest steel scrub pads""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.1","12427","{}"
"prd_qm_cleanora_foam_cleaning_sponge","Foam Cleaning Sponge","Cleanora","brand_qm_cleanora","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""foam cleaning sponge"",""cleaning"",""cleanora foam cleaning sponge""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.4","12600","{}"
"prd_qm_homekind_shoe_cleaning_foam","Shoe Cleaning Foam","HomeKind","brand_qm_homekind","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""shoe cleaning foam"",""cleaning"",""homekind shoe cleaning foam""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.7","12773","{}"
"prd_qm_brightnest_wood_surface_polish","Wood Surface Polish","BrightNest","brand_qm_brightnest","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""wood surface polish"",""cleaning"",""brightnest wood surface polish""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.1","12946","{}"
"prd_qm_cleanora_car_dashboard_cleaner","Car Dashboard Cleaner","Cleanora","brand_qm_cleanora","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""car dashboard cleaner"",""cleaning"",""cleanora car dashboard cleaner""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.4","319","{}"
"prd_qm_homekind_fabric_freshener","Fabric Freshener","HomeKind","brand_qm_homekind","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""fabric freshener"",""cleaning"",""homekind fabric freshener""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.7","492","{}"
"prd_qm_brightnest_bathroom_scrub_powder","Bathroom Scrub Powder","BrightNest","brand_qm_brightnest","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""bathroom scrub powder"",""cleaning"",""brightnest bathroom scrub powder""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.1","665","{}"
"prd_qm_carebloom_fluoride_toothpaste","Fluoride Toothpaste","CareBloom","brand_qm_carebloom","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""fluoride toothpaste"",""oral"",""carebloom fluoride toothpaste""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.4","838","{}"
"prd_qm_everyday_aura_fresh_mint_gel","Fresh Mint Gel","Everyday Aura","brand_qm_everyday_aura","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""fresh mint gel"",""oral"",""everyday aura fresh mint gel""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.7","1011","{}"
"prd_qm_softroot_sensitive_teeth_paste","Sensitive Teeth Paste","SoftRoot","brand_qm_softroot","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""sensitive teeth paste"",""oral"",""softroot sensitive teeth paste""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.1","1184","{}"
"prd_qm_carebloom_herbal_neem_paste","Herbal Neem Paste","CareBloom","brand_qm_carebloom","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""herbal neem paste"",""oral"",""carebloom herbal neem paste""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.4","1357","{}"
"prd_qm_everyday_aura_kids_fruit_toothpaste","Kids Fruit Toothpaste","Everyday Aura","brand_qm_everyday_aura","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""kids fruit toothpaste"",""oral"",""everyday aura kids fruit toothpaste""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.7","1530","{}"
"prd_qm_softroot_whitening_toothpaste","Whitening Toothpaste","SoftRoot","brand_qm_softroot","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""whitening toothpaste"",""oral"",""softroot whitening toothpaste""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.1","1703","{}"
"prd_qm_carebloom_mild_mouthwash","Mild Mouthwash","CareBloom","brand_qm_carebloom","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""mild mouthwash"",""oral"",""carebloom mild mouthwash""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.4","1876","{}"
"prd_qm_everyday_aura_cool_mint_mouthwash","Cool Mint Mouthwash","Everyday Aura","brand_qm_everyday_aura","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""cool mint mouthwash"",""oral"",""everyday aura cool mint mouthwash""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.7","2049","{}"
"prd_qm_softroot_soft_bristle_brush","Soft Bristle Brush","SoftRoot","brand_qm_softroot","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""soft bristle brush"",""oral"",""softroot soft bristle brush""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.1","2222","{}"
"prd_qm_carebloom_medium_bristle_brush","Medium Bristle Brush","CareBloom","brand_qm_carebloom","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""medium bristle brush"",""oral"",""carebloom medium bristle brush""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.4","2395","{}"
"prd_qm_everyday_aura_tongue_cleaner","Tongue Cleaner","Everyday Aura","brand_qm_everyday_aura","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""tongue cleaner"",""oral"",""everyday aura tongue cleaner""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.7","2568","{}"
"prd_qm_softroot_dental_floss","Dental Floss","SoftRoot","brand_qm_softroot","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""dental floss"",""oral"",""softroot dental floss""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.1","2741","{}"
"prd_qm_carebloom_moisture_bath_bar","Moisture Bath Bar","CareBloom","brand_qm_carebloom","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""moisture bath bar"",""oral"",""carebloom moisture bath bar""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.4","2914","{}"
"prd_qm_everyday_aura_gentle_body_wash","Gentle Body Wash","Everyday Aura","brand_qm_everyday_aura","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""gentle body wash"",""oral"",""everyday aura gentle body wash""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.7","3087","{}"
"prd_qm_softroot_citrus_hand_wash","Citrus Hand Wash","SoftRoot","brand_qm_softroot","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""citrus hand wash"",""oral"",""softroot citrus hand wash""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.1","3260","{}"
"prd_qm_carebloom_daily_body_lotion","Daily Body Lotion","CareBloom","brand_qm_carebloom","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""daily body lotion"",""oral"",""carebloom daily body lotion""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.4","3433","{}"
"prd_qm_everyday_aura_shea_body_cream","Shea Body Cream","Everyday Aura","brand_qm_everyday_aura","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""shea body cream"",""oral"",""everyday aura shea body cream""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.7","3606","{}"
"prd_qm_softroot_lip_balm_mint","Lip Balm Mint","SoftRoot","brand_qm_softroot","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""lip balm mint"",""oral"",""softroot lip balm mint""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.1","3779","{}"
"prd_qm_carebloom_face_wash_foaming","Face Wash Foaming","CareBloom","brand_qm_carebloom","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""face wash foaming"",""oral"",""carebloom face wash foaming""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.4","3952","{}"
"prd_qm_everyday_aura_neem_face_wash","Neem Face Wash","Everyday Aura","brand_qm_everyday_aura","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""neem face wash"",""oral"",""everyday aura neem face wash""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.7","4125","{}"
"prd_qm_softroot_sun_protection_lotion","Sun Protection Lotion","SoftRoot","brand_qm_softroot","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""sun protection lotion"",""oral"",""softroot sun protection lotion""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.1","4298","{}"
"prd_qm_carebloom_anti_dandruff_shampoo","Anti Dandruff Shampoo","CareBloom","brand_qm_carebloom","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""anti dandruff shampoo"",""oral"",""carebloom anti dandruff shampoo""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.4","4471","{}"
"prd_qm_everyday_aura_daily_clean_shampoo","Daily Clean Shampoo","Everyday Aura","brand_qm_everyday_aura","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""daily clean shampoo"",""oral"",""everyday aura daily clean shampoo""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.7","4644","{}"
"prd_qm_softroot_smooth_hair_shampoo","Smooth Hair Shampoo","SoftRoot","brand_qm_softroot","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""smooth hair shampoo"",""oral"",""softroot smooth hair shampoo""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.1","4817","{}"
"prd_qm_carebloom_repair_conditioner","Repair Conditioner","CareBloom","brand_qm_carebloom","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""repair conditioner"",""oral"",""carebloom repair conditioner""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.4","4990","{}"
"prd_qm_everyday_aura_coconut_hair_oil","Coconut Hair Oil","Everyday Aura","brand_qm_everyday_aura","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""coconut hair oil"",""oral"",""everyday aura coconut hair oil""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.7","5163","{}"
"prd_qm_softroot_almond_hair_oil","Almond Hair Oil","SoftRoot","brand_qm_softroot","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""almond hair oil"",""oral"",""softroot almond hair oil""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.1","5336","{}"
"prd_qm_carebloom_styling_hair_gel","Styling Hair Gel","CareBloom","brand_qm_carebloom","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""styling hair gel"",""oral"",""carebloom styling hair gel""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.4","5509","{}"
"prd_qm_everyday_aura_roll_on_deodorant","Roll On Deodorant","Everyday Aura","brand_qm_everyday_aura","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""roll on deodorant"",""oral"",""everyday aura roll on deodorant""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.7","5682","{}"
"prd_qm_softroot_fresh_spray_deodorant","Fresh Spray Deodorant","SoftRoot","brand_qm_softroot","personal_care","cat_qm_personal_care","oral_bath_hair_skin","subcat_qm_oral_bath_hair_skin","Daily personal-care essential for oral hygiene, bathing, moisturising, hair care or freshening.","[]","[]","Water, cleansing agents, moisturising ingredients, fragrance and care actives","[""fresh spray deodorant"",""oral"",""softroot fresh spray deodorant""]","IN","{""storage"":""ambient"",""pack_size"":""200 ml""}","active","4.1","5855","{}"
"prd_qm_harvesthill_whole_wheat_flour","Whole Wheat Flour","HarvestHill","brand_qm_harvesthill","pantry_staples","cat_qm_pantry_staples","grains_pulses_oils_condiments","subcat_qm_grains_pulses_oils_condiments","Pantry staple for everyday Indian cooking, baking, seasoning and family meals.","[""vegetarian"",""vegan""]","[""peanuts""]","Grains, rice, pulses, edible oil, spices, salt, sugar or condiments","[""whole wheat flour"",""grains"",""harvesthill whole wheat flour""]","IN","{""storage"":""ambient"",""pack_size"":""1 kg""}","active","4.4","6028","{""energy"":340,""protein"":12,""total_sugar"":3,""added_sugar"":0,""total_fat"":4,""fiber"":9}"
"prd_qm_kitchenleaf_multigrain_flour","Multigrain Flour","KitchenLeaf","brand_qm_kitchenleaf","pantry_staples","cat_qm_pantry_staples","grains_pulses_oils_condiments","subcat_qm_grains_pulses_oils_condiments","Pantry staple for everyday Indian cooking, baking, seasoning and family meals.","[""vegetarian"",""vegan""]","[""peanuts""]","Grains, rice, pulses, edible oil, spices, salt, sugar or condiments","[""multigrain flour"",""grains"",""kitchenleaf multigrain flour""]","IN","{""storage"":""ambient"",""pack_size"":""1 kg""}","active","4.7","6201","{""energy"":340,""protein"":12,""total_sugar"":3,""added_sugar"":0,""total_fat"":4,""fiber"":9}"
"prd_qm_graincraft_long_grain_rice","Long Grain Rice","GrainCraft","brand_qm_graincraft","pantry_staples","cat_qm_pantry_staples","grains_pulses_oils_condiments","subcat_qm_grains_pulses_oils_condiments","Pantry staple for everyday Indian cooking, baking, seasoning and family meals.","[""vegetarian"",""vegan""]","[""peanuts""]","Grains, rice, pulses, edible oil, spices, salt, sugar or condiments","[""long grain rice"",""grains"",""graincraft long grain rice""]","IN","{""storage"":""ambient"",""pack_size"":""1 kg""}","active","4.1","6374","{""energy"":340,""protein"":12,""total_sugar"":3,""added_sugar"":0,""total_fat"":4,""fiber"":9}"
"prd_qm_harvesthill_aromatic_basmati_rice","Aromatic Basmati Rice","HarvestHill","brand_qm_harvesthill","pantry_staples","cat_qm_pantry_staples","grains_pulses_oils_condiments","subcat_qm_grains_pulses_oils_condiments","Pantry staple for everyday Indian cooking, baking, seasoning and family meals.","[""vegetarian"",""vegan""]","[""peanuts""]","Grains, rice, pulses, edible oil, spices, salt, sugar or condiments","[""aromatic basmati rice"",""grains"",""harvesthill aromatic basmati rice""]","IN","{""storage"":""ambient"",""pack_size"":""1 kg""}","active","4.4","6547","{""energy"":340,""protein"":12,""total_sugar"":3,""added_sugar"":0,""total_fat"":4,""fiber"":9}"
"prd_qm_kitchenleaf_sona_masoori_rice","Sona Masoori Rice","KitchenLeaf","brand_qm_kitchenleaf","pantry_staples","cat_qm_pantry_staples","grains_pulses_oils_condiments","subcat_qm_grains_pulses_oils_condiments","Pantry staple for everyday Indian cooking, baking, seasoning and family meals.","[""vegetarian"",""vegan""]","[""peanuts""]","Grains, rice, pulses, edible oil, spices, salt, sugar or condiments","[""sona masoori rice"",""grains"",""kitchenleaf sona masoori rice""]","IN","{""storage"":""ambient"",""pack_size"":""1 kg""}","active","4.7","6720","{""energy"":340,""protein"":12,""total_sugar"":3,""added_sugar"":0,""total_fat"":4,""fiber"":9}"
"prd_qm_graincraft_brown_rice","Brown Rice","GrainCraft","brand_qm_graincraft","pantry_staples","cat_qm_pantry_staples","grains_pulses_oils_condiments","subcat_qm_grains_pulses_oils_condiments","Pantry staple for everyday Indian cooking, baking, seasoning and family meals.","[""vegetarian"",""vegan""]","[""peanuts""]","Grains, rice, pulses, edible oil, spices, salt, sugar or condiments","[""brown rice"",""grains"",""graincraft brown rice""]","IN","{""storage"":""ambient"",""pack_size"":""1 kg""}","active","4.1","6893","{""energy"":340,""protein"":12,""total_sugar"":3,""added_sugar"":0,""total_fat"":4,""fiber"":9}"
"prd_qm_harvesthill_toor_dal","Toor Dal","HarvestHill","brand_qm_harvesthill","pantry_staples","cat_qm_pantry_staples","grains_pulses_oils_condiments","subcat_qm_grains_pulses_oils_condiments","Pantry staple for everyday Indian cooking, baking, seasoning and family meals.","[""vegetarian"",""vegan""]","[""peanuts""]","Grains, rice, pulses, edible oil, spices, salt, sugar or condiments","[""toor dal"",""grains"",""harvesthill toor dal""]","IN","{""storage"":""ambient"",""pack_size"":""1 kg""}","active","4.4","7066","{""energy"":340,""protein"":12,""total_sugar"":3,""added_sugar"":0,""total_fat"":4,""fiber"":9}"
"prd_qm_kitchenleaf_split_moong_dal","Split Moong Dal","KitchenLeaf","brand_qm_kitchenleaf","pantry_staples","cat_qm_pantry_staples","grains_pulses_oils_condiments","subcat_qm_grains_pulses_oils_condiments","Pantry staple for everyday Indian cooking, baking, seasoning and family meals.","[""vegetarian"",""vegan""]","[""peanuts""]","Grains, rice, pulses, edible oil, spices, salt, sugar or condiments","[""split moong dal"",""grains"",""kitchenleaf split moong dal""]","IN","{""storage"":""ambient"",""pack_size"":""1 kg""}","active","4.7","7239","{""energy"":340,""protein"":12,""total_sugar"":3,""added_sugar"":0,""total_fat"":4,""fiber"":9}"
